step,k,mom_prob
10,11.0664,1.88282e-17
10,11.1713,1.61987e-17
10,11.2762,1.38505e-17
10,11.3811,1.18942e-17
10,11.486,1.03383e-17
10,11.5909,8.98478e-18
10,11.6958,7.74457e-18
10,11.8007,6.712010000000001e-18
10,11.9056,5.8996900000000005e-18
10,12.0105,5.17851e-18
10,12.1154,4.49762e-18
10,12.2203,3.931840000000001e-18
10,12.3251,3.49462e-18
10,12.43,3.0979300000000003e-18
10,12.5349,2.7097e-18
10,12.6398,2.3878e-18
10,12.7447,2.14558e-18
10,12.8496,1.92098e-18
10,12.9545,1.6912400000000002e-18
10,13.0594,1.5008200000000002e-18
10,13.1643,1.36276e-18
10,13.2692,1.23241e-18
10,13.3741,1.09162e-18
10,13.479,9.7419e-19
10,13.5839,8.93318e-19
10,13.6888,8.16229e-19
10,13.7937,7.27023e-19
10,13.8986,6.51473e-19
10,14.0035,6.02715e-19
10,14.1084,5.565760000000001e-19
10,14.2133,4.98506e-19
10,14.3181,4.47721e-19
10,14.423,4.17311e-19
10,14.5279,3.89745e-19
10,14.6328,3.51115e-19
10,14.7377,3.15481e-19
10,14.8426,2.95686e-19
10,14.9475,2.79456e-19
10,15.0524,2.5347300000000003e-19
10,15.1573,2.27418e-19
10,15.2622,2.1380100000000001e-19
10,15.3671,2.04563e-19
10,15.472,1.87162e-19
10,15.5769,1.6746900000000001e-19
10,15.6818,1.57352e-19
15,-15.6818,1.26024e-19
15,-15.5769,1.58282e-19
15,-15.472,1.8969e-19
15,-15.3671,1.43872e-19
15,-15.2622,9.130729999999999e-20
15,-15.1573,1.11024e-19
15,-15.0524,1.47562e-19
15,-14.9475,1.20171e-19
15,-14.8426,6.93214e-20
15,-14.7377,7.580649999999999e-20
15,-14.6328,1.1362200000000001e-19
15,-14.5279,1.0329e-19
15,-14.423,5.668839999999999e-20
15,-14.3181,5.0062099999999996e-20
15,-14.2133,8.49025e-20
15,-14.1084,8.98107e-20
15,-14.0035,5.0808699999999995e-20
15,-13.8986,3.24436e-20
15,-13.7937,5.99449e-20
15,-13.6888,7.71901e-20
15,-13.5839,4.9295499999999994e-20
15,-13.479,2.2255e-20
15,-13.3741,3.85368e-20
15,-13.2692,6.35983e-20
15,-13.1643,4.9655e-20
15,-13.0594,1.88168e-20
15,-12.9545,2.14535e-20
15,-12.8496,4.8283099999999994e-20
15,-12.7447,4.9213599999999994e-20
15,-12.6398,2.0872899999999998e-20
15,-12.5349,1.0073499999999998e-20
15,-12.43,3.18554e-20
15,-12.3251,4.5574799999999994e-20
15,-12.2203,2.6158899999999997e-20
15,-12.1154,5.5624899999999995e-21
15,-12.0105,1.6414899999999997e-20
15,-11.9056,3.73861e-20
15,-11.8007,3.1331199999999997e-20
15,-11.6958,7.831709999999999e-21
15,-11.5909,5.08858e-21
15,-11.486,2.5353499999999997e-20
15,-11.3811,3.2915e-20
15,-11.2762,1.4671399999999998e-20
15,-11.1713,5.95002e-22
15,-11.0664,1.2597899999999999e-20
15,-10.9615,2.90565e-20
15,-10.8566,2.20846e-20
15,-10.7517,3.34683e-21
15,-10.6468,3.4041399999999996e-21
15,-10.5419,2.10849e-20
15,-10.437,2.6488699999999996e-20
15,-10.3321,1.0807299999999999e-20
15,-10.2272,3.66185e-22
15,-10.1224,1.27181e-20
15,-10.0175,2.7552499999999995e-20
15,-9.91257,2.02411e-20
15,-9.80767,3.09884e-21
15,-9.70278,6.1203599999999995e-21
15,-9.59788,2.7080599999999996e-20
15,-9.49299,3.28305e-20
15,-9.38809,1.3134199999999998e-20
15,-9.2832,1.0474799999999999e-21
15,-9.1783,2.2102399999999997e-20
15,-9.07341,4.93518e-20
15,-8.96851,4.0598e-20
15,-8.86362,7.53452e-21
15,-8.75872,6.54304e-21
15,-8.65383,5.3399499999999995e-20
15,-8.54893,8.865419999999999e-20
15,-8.44404,5.93782e-20
15,-8.33914,6.90898e-21
15,-8.23425,2.1695699999999998e-20
15,-8.12935,1.10775e-19
15,-8.02446,1.67618e-19
15,-7.91956,1.11883e-19
15,-7.81467,2.10644e-20
15,-7.70977,5.2037699999999996e-20
15,-7.60488,2.22122e-19
15,-7.49998,3.4513000000000004e-19
15,-7.39509,2.60003e-19
15,-7.29019,8.7367e-20
15,-7.1853,1.30524e-19
15,-7.0804,4.63294e-19
15,-6.97551,7.45422e-19
15,-6.87061,6.280400000000001e-19
15,-6.76572,2.98221e-19
15,-6.66082,3.41732e-19
15,-6.55593,9.36315e-19
15,-6.45103,1.46859e-18
15,-6.34614,1.2945500000000002e-18
15,-6.24124,7.18285e-19
15,-6.13635,7.0183500000000005e-19
15,-6.03146,1.52e-18
15,-5.92656,2.2561e-18
15,-5.82167,2.00717e-18
15,-5.71677,1.1722300000000002e-18
15,-5.61188,9.49309e-19
15,-5.50698,1.7012700000000002e-18
15,-5.40209,2.4726600000000002e-18
15,-5.29719,2.28603e-18
15,-5.1923,1.3956300000000001e-18
15,-5.0874,8.81133e-19
15,-4.98251,1.2675e-18
15,-4.87761,1.97219e-18
15,-4.77272,2.10854e-18
15,-4.66782,1.51792e-18
15,-4.56293,8.592e-19
15,-4.45803,8.11464e-19
15,-4.35314,1.3510800000000002e-18
15,-4.24824,1.8354600000000002e-18
15,-4.14335,1.7263600000000002e-18
15,-4.03845,1.16002e-18
15,-3.93356,7.726900000000001e-19
15,-3.82866,9.901610000000001e-19
15,-3.72377,1.5631900000000002e-18
15,-3.61887,1.85656e-18
15,-3.51398,1.5632700000000002e-18
15,-3.40908,1.0459e-18
15,-3.30419,9.26881e-19
15,-3.19929,1.3846500000000002e-18
15,-3.0944,1.94252e-18
15,-2.9895,2.0050700000000002e-18
15,-2.88461,1.5597700000000002e-18
15,-2.77971,1.227e-18
15,-2.67482,1.5393800000000002e-18
15,-2.56992,2.26274e-18
15,-2.46503,2.6295800000000004e-18
15,-2.36013,2.29847e-18
15,-2.25524,1.85475e-18
15,-2.15034,2.1055200000000003e-18
15,-2.04545,2.9802800000000004e-18
15,-1.94056,3.5387500000000005e-18
15,-1.83566,3.23242e-18
15,-1.73077,2.75271e-18
15,-1.62587,3.1438100000000003e-18
15,-1.52098,4.267410000000001e-18
15,-1.41608,4.88237e-18
15,-1.31119,4.45919e-18
15,-1.20629,4.1144500000000005e-18
15,-1.1014,5.01802e-18
15,-0.996501,6.484220000000001e-18
15,-0.891606,6.884940000000001e-18
15,-0.786712,6.304670000000001e-18
15,-0.681817,6.642350000000001e-18
15,-0.576922,8.538670000000001e-18
15,-0.472027,1.00662e-17
15,-0.367132,9.882310000000001e-18
15,-0.262237,9.82705e-18
15,-0.157342,1.19769e-17
15,-0.0524474,1.47459e-17
15,0.0524474,1.54285e-17
15,0.157342,1.54139e-17
15,0.262237,1.81386e-17
15,0.367132,2.25028e-17
15,0.472027,2.44588e-17
15,0.576922,2.5117e-17
15,0.681817,2.94411e-17
15,0.786712,3.63701e-17
15,0.891606,4.02376e-17
15,0.996501,4.28008e-17
15,1.1014,5.10414e-17
15,1.20629,6.25841e-17
15,1.31119,6.98274e-17
15,1.41608,7.74388e-17
15,1.52098,9.46069e-17
15,1.62587,1.14749e-16
15,1.73077,1.29423e-16
15,1.83566,1.50511e-16
15,1.94056,1.87071e-16
15,2.04545,2.24152e-16
15,2.15034,2.58859e-16
15,2.25524,3.15301e-16
15,2.36013,3.93567e-16
15,2.46503,4.7082e-16
15,2.56992,5.67154e-16
15,2.67482,7.16682e-16
15,2.77971,8.96723e-16
15,2.88461,1.1014e-15
15,2.9895,1.40096e-15
15,3.0944,1.81821e-15
15,3.19929,2.32156e-15
15,3.30419,3.00262e-15
15,3.40908,3.99741e-15
15,3.51398,5.30821e-15
15,3.61887,7.04156e-15
15,3.72377,9.55086e-15
15,3.82866,1.30808e-14
15,3.93356,1.78739e-14
15,4.03845,2.4745e-14
15,4.14335,3.47961e-14
15,4.24824,4.90451e-14
15,4.35314,6.98526e-14
15,4.45803,1.11956e-13
15,4.56293,8.36432e-14
15,4.66782,5.43282e-12
15,4.77272,5.07098e-10
15,4.87761,2.50253e-08
15,4.98251,9.05779e-07
15,5.0874,2.31526e-05
15,5.1923,0.000415391
15,5.29719,0.00524085
15,5.40209,0.0465041
15,5.50698,0.290174
15,5.61188,1.27323
15,5.71677,3.92868
15,5.82167,8.5246
15,5.92656,13.0073
15,6.03146,13.9569
15,6.13635,10.5312
15,6.24124,5.588
15,6.34614,2.08507
15,6.45103,0.547109
15,6.55593,0.100952
15,6.66082,0.0130988
15,6.76572,0.00119525
15,6.87061,7.67075e-05
15,6.97551,3.45869e-06
15,7.0804,1.09588e-07
15,7.1853,2.50111e-09
15,7.29019,3.86664e-11
15,7.39509,9.59225e-14
15,7.49998,1.08987e-13
15,7.60488,6.31057e-14
15,7.70977,4.21213e-14
15,7.81467,2.91548e-14
15,7.91956,2.02364e-14
15,8.02446,1.42447e-14
15,8.12935,1.01943e-14
15,8.23425,7.33369e-15
15,8.33914,5.31211e-15
15,8.44404,3.92737e-15
15,8.54893,2.93892e-15
15,8.65383,2.19107e-15
15,8.75872,1.65056e-15
15,8.86362,1.27272e-15
15,8.96851,9.8112e-16
15,9.07341,7.4925e-16
15,9.1783,5.84311e-16
15,9.2832,4.65518e-16
15,9.38809,3.65074e-16
15,9.49299,2.84746e-16
15,9.59788,2.30132e-16
15,9.70278,1.87965e-16
15,9.80767,1.48983e-16
15,9.91257,1.19215e-16
15,10.0175,9.99666e-17
15,10.1224,8.29831e-17
15,10.2272,6.63222e-17
15,10.3321,5.47908e-17
15,10.437,4.75039e-17
15,10.5419,3.96957e-17
15,10.6468,3.20035e-17
15,10.7517,2.74089e-17
15,10.8566,2.43787e-17
15,10.9615,2.03365e-17
15,11.0664,1.65719e-17
15,11.1713,1.47266e-17
15,11.2762,1.3317e-17
15,11.3811,1.10258e-17
15,11.486,9.1031e-18
15,11.5909,8.38301e-18
15,11.6958,7.64951e-18
15,11.8007,6.2646300000000005e-18
15,11.9056,5.25013e-18
15,12.0105,5.000340000000001e-18
15,12.1154,4.582240000000001e-18
15,12.2203,3.70442e-18
15,12.3251,3.1531800000000004e-18
15,12.43,3.10108e-18
15,12.5349,2.8479500000000003e-18
15,12.6398,2.26922e-18
15,12.7447,1.95951e-18
15,12.8496,1.98886e-18
15,12.9545,1.8314700000000002e-18
15,13.0594,1.4358e-18
15,13.1643,1.25337e-18
15,13.2692,1.3137700000000001e-18
15,13.3741,1.21681e-18
15,13.479,9.36671e-19
15,13.5839,8.213300000000001e-19
15,13.6888,8.90506e-19
15,13.7937,8.34325e-19
15,13.8986,6.29653e-19
15,14.0035,5.490200000000001e-19
15,14.1084,6.17006e-19
15,14.2133,5.898e-19
15,14.3181,4.36383e-19
15,14.423,3.72852e-19
15,14.5279,4.34988e-19
15,14.6328,4.29214e-19
15,14.7377,3.12464e-19
15,14.8426,2.56446e-19
15,14.9475,3.1022400000000003e-19
15,15.0524,3.20656e-19
15,15.1573,2.31851e-19
15,15.2622,1.78458e-19
15,15.3671,2.22147e-19
15,15.472,2.44836e-19
15,15.5769,1.78941e-19
15,15.6818,1.26021e-19
20,-15.6818,1.5347000000000002e-19
20,-15.5769,5.56689e-20
20,-15.472,5.01525e-19
20,-15.3671,6.25459e-19
20,-15.2622,2.09175e-19
20,-15.1573,2.3682599999999997e-20
20,-15.0524,3.72178e-19
20,-14.9475,5.83113e-19
20,-14.8426,2.77894e-19
20,-14.7377,2.2171000000000002e-20
20,-14.6328,2.5739000000000004e-19
20,-14.5279,5.30118e-19
20,-14.423,3.50958e-19
20,-14.3181,5.52202e-20
20,-14.2133,1.62354e-19
20,-14.1084,4.58777e-19
20,-14.0035,4.15624e-19
20,-13.8986,1.2363200000000001e-19
20,-13.7937,9.851659999999999e-20
20,-13.6888,3.68692e-19
20,-13.5839,4.55784e-19
20,-13.479,2.20832e-19
20,-13.3741,8.065629999999999e-20
20,-13.2692,2.7012e-19
20,-13.1643,4.561100000000001e-19
20,-13.0594,3.29251e-19
20,-12.9545,1.20405e-19
20,-12.8496,1.86186e-19
20,-12.7447,4.10075e-19
20,-12.6398,4.20463e-19
20,-12.5349,2.1629200000000001e-19
20,-12.43,1.49059e-19
20,-12.3251,3.30569e-19
20,-12.2203,4.636600000000001e-19
20,-12.1154,3.44511e-19
20,-12.0105,1.8621000000000002e-19
20,-11.9056,2.55534e-19
20,-11.8007,4.44042e-19
20,-11.6958,4.59805e-19
20,-11.5909,2.99115e-19
20,-11.486,2.3775e-19
20,-11.3811,3.83889e-19
20,-11.2762,5.17292e-19
20,-11.1713,4.48991e-19
20,-11.0664,3.13185e-19
20,-10.9615,3.4429900000000003e-19
20,-10.8566,5.1024e-19
20,-10.7517,5.74132e-19
20,-10.6468,4.67396e-19
20,-10.5419,3.88457e-19
20,-10.437,4.887400000000001e-19
20,-10.3321,6.41801e-19
20,-10.2272,6.44993e-19
20,-10.1224,5.32679e-19
20,-10.0175,5.21499e-19
20,-9.91257,6.76214e-19
20,-9.80767,8.07663e-19
20,-9.70278,7.59211e-19
20,-9.59788,6.51797e-19
20,-9.49299,7.13702e-19
20,-9.38809,9.35236e-19
20,-9.2832,1.0614e-18
20,-9.1783,9.57397e-19
20,-9.07341,8.30372e-19
20,-8.96851,9.65532e-19
20,-8.86362,1.3111200000000002e-18
20,-8.75872,1.4997400000000001e-18
20,-8.65383,1.3317400000000001e-18
20,-8.54893,1.0970700000000001e-18
20,-8.44404,1.2570600000000001e-18
20,-8.33914,1.8288300000000002e-18
20,-8.23425,2.2701600000000003e-18
20,-8.12935,2.1087700000000003e-18
20,-8.02446,1.60271e-18
20,-7.91956,1.55769e-18
20,-7.81467,2.38194e-18
20,-7.70977,3.4575400000000004e-18
20,-7.60488,3.70411e-18
20,-7.49998,2.86481e-18
20,-7.39509,2.04664e-18
20,-7.29019,2.6613e-18
20,-7.1853,4.70517e-18
20,-7.0804,6.3708100000000005e-18
20,-6.97551,5.850910000000001e-18
20,-6.87061,3.6629100000000005e-18
20,-6.76572,2.6470700000000004e-18
20,-6.66082,4.9325e-18
20,-6.55593,8.968080000000001e-18
20,-6.45103,1.05848e-17
20,-6.34614,7.76582e-18
20,-6.24124,3.68058e-18
20,-6.13635,3.5748600000000004e-18
20,-6.03146,8.472690000000001e-18
20,-5.92656,1.33967e-17
20,-5.82167,1.28903e-17
20,-5.71677,7.46041e-18
20,-5.61188,3.0884100000000002e-18
20,-5.50698,4.4166700000000006e-18
20,-5.40209,9.74701e-18
20,-5.29719,1.3308e-17
20,-5.1923,1.15566e-17
20,-5.0874,6.41921e-18
20,-4.98251,2.7438900000000004e-18
20,-4.87761,3.4374100000000004e-18
20,-4.77272,7.169120000000001e-18
20,-4.66782,1.01402e-17
20,-4.56293,9.645270000000001e-18
20,-4.45803,6.19175e-18
20,-4.35314,2.7138e-18
20,-4.24824,1.92115e-18
20,-4.14335,4.10781e-18
20,-4.03845,7.094640000000001e-18
20,-3.93356,8.1601e-18
20,-3.82866,6.3042400000000004e-18
20,-3.72377,3.0434100000000004e-18
20,-3.61887,1.1203600000000001e-18
20,-3.51398,2.1511500000000003e-18
20,-3.40908,5.1509700000000006e-18
20,-3.30419,7.298590000000001e-18
20,-3.19929,6.451260000000001e-18
20,-3.0944,3.2389500000000004e-18
20,-2.9895,6.76586e-19
20,-2.88461,1.3679700000000002e-18
20,-2.77971,4.798e-18
20,-2.67482,7.52604e-18
20,-2.56992,6.53978e-18
20,-2.46503,2.65353e-18
20,-2.36013,1.21361e-19
20,-2.25524,2.15552e-18
20,-2.15034,6.8846e-18
20,-2.04545,8.866450000000001e-18
20,-1.94056,5.4509100000000005e-18
20,-1.83566,7.11361e-19
20,-1.73077,1.0953500000000001e-18
20,-1.62587,6.954670000000001e-18
20,-1.52098,1.10348e-17
20,-1.41608,7.66039e-18
20,-1.31119,1.37069e-18
20,-1.20629,1.79269e-18
20,-1.1014,9.66235e-18
20,-0.996501,1.41735e-17
20,-0.891606,8.43839e-18
20,-0.786712,1.5021400000000002e-18
20,-0.681817,5.86585e-18
20,-0.576922,1.66146e-17
20,-0.472027,1.70425e-17
20,-0.367132,6.56375e-18
20,-0.262237,4.64931e-18
20,-0.157342,1.80294e-17
20,-0.0524474,2.56027e-17
20,0.0524474,1.45185e-17
20,0.157342,7.26622e-18
20,0.262237,2.27114e-17
20,0.367132,3.65087e-17
20,0.472027,2.42922e-17
20,0.576922,1.41083e-17
20,0.681817,3.53824e-17
20,0.786712,5.37645e-17
20,0.891606,3.65572e-17
20,0.996501,2.89044e-17
20,1.1014,6.39805e-17
20,1.20629,8.14444e-17
20,1.31119,5.49401e-17
20,1.41608,6.54433e-17
20,1.52098,1.21951e-16
20,1.62587,1.23197e-16
20,1.73077,9.69054e-17
20,1.83566,1.58674e-16
20,1.94056,2.25251e-16
20,2.04545,1.95104e-16
20,2.15034,2.28083e-16
20,2.25524,3.69796e-16
20,2.36013,3.98313e-16
20,2.46503,3.99697e-16
20,2.56992,6.14188e-16
20,2.67482,7.8561e-16
20,2.77971,8.03827e-16
20,2.88461,1.11177e-15
20,2.9895,1.55939e-15
20,3.0944,1.73382e-15
20,3.19929,2.24306e-15
20,3.30419,3.24632e-15
20,3.40908,3.94096e-15
20,3.51398,5.02395e-15
20,3.61887,7.30299e-15
20,3.72377,9.55597e-15
20,3.82866,1.24452e-14
20,3.93356,1.80995e-14
20,4.03845,2.51127e-14
20,4.14335,3.39246e-14
20,4.24824,4.93749e-14
20,4.35314,7.14622e-14
20,4.45803,1.11338e-13
20,4.56293,8.44785e-14
20,4.66782,5.42839e-12
20,4.77272,5.07155e-10
20,4.87761,2.50251e-08
20,4.98251,9.05777e-07
20,5.0874,2.31527e-05
20,5.1923,0.000415391
20,5.29719,0.00524085
20,5.40209,0.0465041
20,5.50698,0.290174
20,5.61188,1.27323
20,5.71677,3.92868
20,5.82167,8.5246
20,5.92656,13.0073
20,6.03146,13.9569
20,6.13635,10.5312
20,6.24124,5.588
20,6.34614,2.08507
20,6.45103,0.547109
20,6.55593,0.100952
20,6.66082,0.0130988
20,6.76572,0.00119525
20,6.87061,7.67075e-05
20,6.97551,3.45868e-06
20,7.0804,1.0959e-07
20,7.1853,2.50085e-09
20,7.29019,3.86757e-11
20,7.39509,9.69e-14
20,7.49998,1.07399e-13
20,7.60488,6.36854e-14
20,7.70977,4.27286e-14
20,7.81467,2.88308e-14
20,7.91956,2.03419e-14
20,8.02446,1.47979e-14
20,8.12935,1.02267e-14
20,8.23425,7.18636e-15
20,8.33914,5.50505e-15
20,8.44404,4.04023e-15
20,8.54893,2.7979e-15
20,8.65383,2.17096e-15
20,8.75872,1.74199e-15
20,8.86362,1.22684e-15
20,8.96851,9.05793e-16
20,9.07341,7.85896e-16
20,9.1783,6.05418e-16
20,9.2832,4.15535e-16
20,9.38809,3.56659e-16
20,9.49299,3.18696e-16
20,9.59788,2.21939e-16
20,9.70278,1.6454e-16
20,9.80767,1.64155e-16
20,9.91257,1.34789e-16
20,10.0175,8.64866e-17
20,10.1224,7.82604e-17
20,10.2272,8.15507e-17
20,10.3321,5.73357e-17
20,10.437,3.77059e-17
20,10.5419,4.29358e-17
20,10.6468,4.13132e-17
20,10.7517,2.45221e-17
20,10.8566,1.93615e-17
20,10.9615,2.53922e-17
20,11.0664,2.08497e-17
20,11.1713,1.08369e-17
20,11.2762,1.16487e-17
20,11.3811,1.54747e-17
20,11.486,1.04401e-17
20,11.5909,5.1799900000000004e-18
20,11.6958,7.77924e-18
20,11.8007,9.556220000000001e-18
20,11.9056,5.20691e-18
20,12.0105,2.7943600000000002e-18
20,12.1154,5.4793e-18
20,12.2203,5.9795300000000004e-18
20,12.3251,2.6023900000000004e-18
20,12.43,1.7158800000000002e-18
20,12.5349,3.96348e-18
20,12.6398,3.82131e-18
20,12.7447,1.3110600000000002e-18
20,12.8496,1.1627600000000002e-18
20,12.9545,2.9192600000000002e-18
20,13.0594,2.52322e-18
20,13.1643,6.69587e-19
20,13.2692,8.31461e-19
20,13.3741,2.1881600000000003e-18
20,13.479,1.7437100000000003e-18
20,13.5839,3.50368e-19
20,13.6888,6.04336e-19
20,13.7937,1.67122e-18
20,13.8986,1.27608e-18
20,14.0035,1.9408600000000001e-19
20,14.1084,4.34383e-19
20,14.2133,1.3001800000000002e-18
20,14.3181,9.961910000000001e-19
20,14.423,1.24123e-19
20,14.5279,3.01261e-19
20,14.6328,1.02679e-18
20,14.7377,8.29561e-19
20,14.8426,1.04011e-19
20,14.9475,1.95702e-19
20,15.0524,8.16884e-19
20,15.1573,7.30444e-19
20,15.2622,1.1662e-19
20,15.3671,1.13878e-19
20,15.472,6.46963e-19
20,15.5769,6.69322e-19
20,15.6818,1.53474e-19
25,-15.6818,1.11998e-17
25,-15.5769,7.99133e-18
25,-15.472,9.17533e-18
25,-15.3671,1.22796e-17
25,-15.2622,1.15823e-17
25,-15.1573,8.618720000000001e-18
25,-15.0524,8.87051e-18
25,-14.9475,1.17211e-17
25,-14.8426,1.20112e-17
25,-14.7377,9.472130000000001e-18
25,-14.6328,8.836960000000001e-18
25,-14.5279,1.12055e-17
25,-14.423,1.23897e-17
25,-14.3181,1.05429e-17
25,-14.2133,9.18506e-18
25,-14.1084,1.07904e-17
25,-14.0035,1.26276e-17
25,-13.8986,1.17528e-17
25,-13.7937,1.0014e-17
25,-13.6888,1.06259e-17
25,-13.5839,1.26877e-17
25,-13.479,1.2947e-17
25,-13.3741,1.13517e-17
25,-13.2692,1.09419e-17
25,-13.1643,1.266e-17
25,-13.0594,1.39366e-17
25,-12.9545,1.30825e-17
25,-12.8496,1.19745e-17
25,-12.7447,1.28249e-17
25,-12.6398,1.46197e-17
25,-12.5349,1.49223e-17
25,-12.43,1.38148e-17
25,-12.3251,1.36269e-17
25,-12.2203,1.51621e-17
25,-12.1154,1.65376e-17
25,-12.0105,1.62505e-17
25,-11.9056,1.54698e-17
25,-11.8007,1.61e-17
25,-11.6958,1.78504e-17
25,-11.5909,1.8802e-17
25,-11.486,1.83823e-17
25,-11.3811,1.81462e-17
25,-11.2762,1.93543e-17
25,-11.1713,2.11352e-17
25,-11.0664,2.18875e-17
25,-10.9615,2.16602e-17
25,-10.8566,2.19974e-17
25,-10.7517,2.36351e-17
25,-10.6468,2.54921e-17
25,-10.5419,2.63125e-17
25,-10.437,2.64766e-17
25,-10.3321,2.7401e-17
25,-10.2272,2.95013e-17
25,-10.1224,3.164e-17
25,-10.0175,3.2779e-17
25,-9.91257,3.34609e-17
25,-9.80767,3.50636e-17
25,-9.70278,3.78893e-17
25,-9.59788,4.07227e-17
25,-9.49299,4.24828e-17
25,-9.38809,4.37594e-17
25,-9.2832,4.61525e-17
25,-9.1783,5.02058e-17
25,-9.07341,5.45874e-17
25,-8.96851,5.76831e-17
25,-8.86362,5.97232e-17
25,-8.75872,6.27777e-17
25,-8.65383,6.84376e-17
25,-8.54893,7.58028e-17
25,-8.44404,8.22485e-17
25,-8.33914,8.63645e-17
25,-8.23425,8.98906e-17
25,-8.12935,9.63178e-17
25,-8.02446,1.07297e-16
25,-7.91956,1.20538e-16
25,-7.81467,1.31668e-16
25,-7.70977,1.38655e-16
25,-7.60488,1.44547e-16
25,-7.49998,1.55398e-16
25,-7.39509,1.74667e-16
25,-7.29019,1.99116e-16
25,-7.1853,2.20603e-16
25,-7.0804,2.33266e-16
25,-6.97551,2.40116e-16
25,-6.87061,2.52163e-16
25,-6.76572,2.78938e-16
25,-6.66082,3.17885e-16
25,-6.55593,3.53582e-16
25,-6.45103,3.70428e-16
25,-6.34614,3.68516e-16
25,-6.24124,3.6604e-16
25,-6.13635,3.82744e-16
25,-6.03146,4.19233e-16
25,-5.92656,4.54007e-16
25,-5.82167,4.63036e-16
25,-5.71677,4.42589e-16
25,-5.61188,4.12256e-16
25,-5.50698,3.96059e-16
25,-5.40209,4.01399e-16
25,-5.29719,4.15193e-16
25,-5.1923,4.17717e-16
25,-5.0874,3.99207e-16
25,-4.98251,3.6554e-16
25,-4.87761,3.31409e-16
25,-4.77272,3.09039e-16
25,-4.66782,3.0109e-16
25,-4.56293,3.01048e-16
25,-4.45803,2.98874e-16
25,-4.35314,2.87455e-16
25,-4.24824,2.66289e-16
25,-4.14335,2.41073e-16
25,-4.03845,2.20006e-16
25,-3.93356,2.08955e-16
25,-3.82866,2.08046e-16
25,-3.72377,2.1154e-16
25,-3.61887,2.1119e-16
25,-3.51398,2.01359e-16
25,-3.40908,1.82962e-16
25,-3.30419,1.63514e-16
25,-3.19929,1.52517e-16
25,-3.0944,1.54538e-16
25,-2.9895,1.64758e-16
25,-2.88461,1.71258e-16
25,-2.77971,1.63854e-16
25,-2.67482,1.43428e-16
25,-2.56992,1.2336e-16
25,-2.46503,1.19427e-16
25,-2.36013,1.34638e-16
25,-2.25524,1.53098e-16
25,-2.15034,1.52507e-16
25,-2.04545,1.27517e-16
25,-1.94056,1.00168e-16
25,-1.83566,1.00159e-16
25,-1.73077,1.29755e-16
25,-1.62587,1.54162e-16
25,-1.52098,1.38718e-16
25,-1.41608,9.61658e-17
25,-1.31119,7.97369e-17
25,-1.20629,1.15631e-16
25,-1.1014,1.58231e-16
25,-0.996501,1.43621e-16
25,-0.891606,8.52695e-17
25,-0.786712,6.90364e-17
25,-0.681817,1.27617e-16
25,-0.576922,1.74339e-16
25,-0.472027,1.27876e-16
25,-0.367132,5.7349e-17
25,-0.262237,8.8046e-17
25,-0.157342,1.79985e-16
25,-0.0524474,1.70069e-16
25,0.0524474,6.52386e-17
25,0.157342,6.37342e-17
25,0.262237,1.88755e-16
25,0.367132,2.03633e-16
25,0.472027,6.54034e-17
25,0.576922,5.96534e-17
25,0.681817,2.29211e-16
25,0.786712,2.24757e-16
25,0.891606,3.95673e-17
25,0.996501,9.96672e-17
25,1.1014,3.17799e-16
25,1.20629,1.98342e-16
25,1.31119,7.151790000000001e-18
25,1.41608,2.55099e-16
25,1.52098,4.04813e-16
25,1.62587,7.43387e-17
25,1.73077,1.23229e-16
25,1.83566,5.5469e-16
25,1.94056,2.97528e-16
25,2.04545,3.43416e-17
25,2.15034,6.51201e-16
25,2.25524,6.5123e-16
25,2.36013,5.95997e-17
25,2.46503,7.74285e-16
25,2.56992,1.17805e-15
25,2.67482,2.62618e-16
25,2.77971,1.07073e-15
25,2.88461,2.05757e-15
25,2.9895,7.89487e-16
25,3.0944,1.8409e-15
25,3.19929,3.75138e-15
25,3.30419,2.06686e-15
25,3.40908,3.8376e-15
25,3.51398,7.44317e-15
25,3.61887,5.38098e-15
25,3.72377,9.17505e-15
25,3.82866,1.64305e-14
25,3.93356,1.47839e-14
25,4.03845,2.42367e-14
25,4.14335,4.07022e-14
25,4.24824,4.35345e-14
25,4.35314,6.92472e-14
25,4.45803,1.23974e-13
25,4.56293,7.36675e-14
25,4.66782,5.36708e-12
25,4.77272,5.08012e-10
25,4.87761,2.50194e-08
25,4.98251,9.05792e-07
25,5.0874,2.31527e-05
25,5.1923,0.00041539
25,5.29719,0.00524086
25,5.40209,0.0465041
25,5.50698,0.290174
25,5.61188,1.27323
25,5.71677,3.92868
25,5.82167,8.5246
25,5.92656,13.0073
25,6.03146,13.9569
25,6.13635,10.5312
25,6.24124,5.588
25,6.34614,2.08507
25,6.45103,0.547109
